reclon,reclat
-122.407,36.981
-122.788,37.637
-122.827,37.166
-122.747,38.231
-122.242,37.687
-122.85,38.165
-123.009,38.584
-123.466,38.184
-122.065,37.089
-123.41,37.141
-123.001,36.855
-122.377,36.877
-122.417,36.59
-123.316,36.725
