reclon,reclat
-120.63,34.948
-121.007,35.002
-123.195,37.809
-123.239,37.793
-123.313,37.829
-123.217,37.704
-123.277,37.922
-124.061,38.606
-124.417,38.215
-126.679,35.843
-125.594,34.799
-125.604,34.192
-125.394,33.37
-124.936,32.768
-123.763,31.427
-137.942,34.529
-117.49,29.014
-115.484,27.768
-114.796,28.032
-115.028,27.31
-114.415,26.514
-112.951,25.072
-112.956,24.836
-112.984,24.78
-113.179,24.166
-113.259,23.828
-113.237,23.832
-113.08,23.814
-113.179,23.726
-113.092,23.728
-112.788,23.563
-112.356,23.454
-112.529,23.916
-111.834,23.734
-112.71,24.435
-112.634,24.371
-112.542,24.441
-112.236,24.077
-112.936,23.886
-113.568,24.009
-113.758,24.477
-113.766,24.013
-113.31,24.333
-113.207,24.316
-113.086,24.32
-113.595,24.427
-113.045,24.445
-113.068,24.459
-113.127,24.589
-113.416,24.642
-113.515,24.524
-113.986,24.451
-113.626,24.511
-113.279,24.487
-113.419,24.537
-113.756,24.303
-113.653,24.293
-113.697,24.201
-113.834,23.641
-113.573,23.754
-115.089,23.237
-113.607,23.756
-113.637,23.697
-113.305,23.553
-113.211,23.799
-113.385,23.795
-113.168,23.887
-113.559,24.114
-113.371,24.027
-113.119,24.271
-113.978,24.849
-113.527,24.405
-113.248,24.407
-113.336,24.664
-113.545,24.571
-113.426,24.503
-113.547,24.57
-120.112,34.126
-120.009,34.087
-119.83,34.21
-120.997,34.186
-111.868,33.388
-120.627,34.233
-121.221,34.127
-121.18,34.13
-120.42,32.822
-120.661,32.652
-121.354,32.567
-120.192,31.54
-120.171,32.248
-119.619,32.205
-120.303,32.057
-120.781,33.141
-120.98,32.843
-120.312,33.667
-120.249,33.495
-119.854,32.369
-121.676,33.445
-120.902,33.232
-120.97,33.484
-120.781,33.583
-120.935,33.328
-120.373,33.127
-121.049,33.997
-121.704,35.576
-121.778,35.67
-122.569,36.574
-122.375,36.472
-123.391,38.196
-122.502,34.382
-120.532,34.155
-120.751,34.133
-120.507,33.997
-120.607,34.129
-120.728,34.146
-120.826,34.307
-120.948,34.474
-120.855,34.596
-120.854,34.579
-120.994,34.68
-121.332,34.854
-120.891,34.63
-120.998,34.65
-120.967,34.495
-121.566,35.043
-120.396,34.752
-120.608,34.662
-120.913,34.624
-120.816,34.566
-120.624,34.482
-120.561,34.735
-120.935,34.636
-120.806,34.63
-121.093,34.505
-120.419,34.241
-120.457,34.204
-119.728,34.091
-119.583,34.075
-119.114,33.877
-118.87,33.877
-118.761,33.86
-119.009,33.959
-117.966,33.45
-117.469,32.801
-117.313,32.264
-117.141,31.888
-116.939,31.48
-115.808,29.711
-115.147,27.004
-114.936,26.862
-113.654,25.886
-113.367,25.701
-112.921,25.667
-112.514,25.157
-113.583,25.065
-111.929,24.219
-112.785,24.099
-111.094,23.186
-111.035,23.17
-110.852,23.118
-110.512,23.098
-109.952,22.574
-109.991,22.651
-109.044,22.721
-110.114,23.528
-108.953,23.133
-109.276,23.169
-108.128,23.63
-108.963,23.816
-109.11,24.725
-109.647,25.056
-108.765,26.158
-109.473,26.08
-108.851,26.091
-110.178,25.992
-110.293,25.901
-110.041,25.531
-109.768,25.545
-110.272,25.973
-109.879,25.393
-109.461,25.44
-109.576,25.369
-109.297,24.612
-109.224,24.963
-109.259,25.245
-109.592,25.185
-109.747,25.408
-110.452,25.779
-110.465,25.79
-110.753,26.056
-110.647,26.1
-110.72,26.07
-111.445,26.969
-111.695,27.409
-111.543,27.293
-111.14,27.307
-111.021,27.58
-111.141,27.562
-111.164,27.54
-111.406,27.527
-111.57,27.577
-111.569,27.516
-111.261,27.493
-111.767,27.493
-111.642,27.572
-111.669,27.521
-112.218,27.399
-111.624,27.38
-111.705,27.414
-111.774,27.197
-111.617,27.27
-111.567,27.468
-111.686,27.458
-111.832,27.576
-111.882,27.777
-111.907,27.689
-111.768,27.641
-111.578,27.404
-111.725,27.502
-111.785,27.589
-111.76,27.464
-111.6,27.304
-111.559,27.105
-111.326,27.054
-111.304,27.067
-111.284,27.013
-111.267,26.994
-111.2,26.854
-111.129,26.866
-111.08,27.011
-111.021,26.966
-110.988,27.09
-111.189,27.371
-111.604,27.303
-111.425,27.521
-111.328,27.443
-111.355,27.246
-111.284,27.13
-111.308,27.151
-111.134,26.832
-111.223,26.862
-110.938,26.878
-110.773,26.728
-110.712,26.672
-110.769,26.733
-110.668,26.917
-110.734,27.005
-110.72,26.942
-110.599,27.015
-110.647,26.967
-110.654,26.99
-111.481,26.943
-110.557,26.656
-111.295,27.478
-111.139,26.599
-111.068,27.164
-110.753,27.165
-111.543,27.268
-111.412,26.949
-110.991,27.028
-110.98,27.024
-110.639,27.11
-110.861,27.378
-110.945,27.199
-110.67,27.06
-110.774,27.079
-110.774,27.197
-110.939,27.237
-111.127,26.984
-111.131,27.043
-110.98,26.888
-110.81,26.593
-110.825,26.515
-110.677,26.293
-111.361,26.654
-111.002,26.674
-111.271,26.623
-111.331,26.635
-111.011,26.583
-110.818,26.754
-110.852,26.27
-110.783,26.156
-110.332,25.776
-110.21,25.787
-109.905,25.87
-109.892,25.858
-109.955,25.755
-109.431,25.361
-109.85,25.784
-109.612,25.6
-109.676,25.589
-109.576,24.955
-109.266,24.709
-109.48,24.901
-109.369,24.642
-109.399,24.792
-109.286,24.984
-109.141,24.977
-110.489,25.125
-109.289,24.697
-109.507,24.828
-109.12,24.476
-109.143,24.518
-108.972,24.515
-108.643,24.513
-109.31,24.427
-109.353,24.293
-109.326,24.166
-109.157,24.159
-109.066,24.111
-108.973,24.21
-109.226,24.629
-108.946,24.354
-109.129,24.35
-109.232,24.251
-109.279,23.415
-109.594,22.61
-112.105,24.527
-113.323,26.35
-115.03,27.45
-114.965,27.151
-113.896,26.438
-113.722,26.291
-113.147,26.163
-112.766,26.106
-112.998,26.241
-112.597,26.119
-113.115,26.175
-113.197,26.08
-113.413,26.101
-113.093,25.73
-112.866,25.605
-112.75,25.591
-112.714,25.358
-112.79,25.69
-113.354,26.2
-113.095,26.223
-113.02,26.009
-113.446,26.427
-113.213,25.845
-114.917,26.304
-113.56,25.976
-113.476,26.058
-113.4,26.097
-113.456,26.048
-113.338,25.841
-113.293,25.82
-113.404,25.872
-113.377,25.902
-113.386,25.873
-113.323,26.121
-113.001,26.109
-113.167,26.126
-113.192,25.931
-113.852,26.141
-113.005,25.782
-113.357,25.839
-113.699,25.574
-113.693,25.462
-113.729,25.183
-113.755,25.003
-113.833,24.933
-114.612,24.882
-114.063,24.798
-114.092,24.764
-114.007,24.635
-113.719,24.596
-113.092,23.871
-112.927,23.945
-112.617,23.733
-112.799,23.638
-113.116,24.184
-111.33,23.607
-111.915,23.369
-111.608,23.018
-110.666,23.183
-110.559,23.235
-110.66,23.03
-110.71,23.014
-111.348,22.324
-109.862,21.581
-109.652,21.376
-109.677,21.392
-109.325,21.76
-108.959,21.968
-108.595,22.498
-108.768,22.634
-108.815,23.08
-108.603,23.269
-120.691,33.992
-111.788,17.209
-115.816,26.651
-138.688,30.369
-120.414,34.053
-121.091,34.078
-120.561,33.861
-120.03,34.071
-120.244,33.904
-121.655,34.152
-120.482,34.097
-120.412,33.9
-120.369,34.021
-120.631,33.987
-120.512,34.294
-120.802,34.236
-120.585,33.937
-120.542,33.909
-120.541,33.97
-120.564,34.038
-120.583,33.996
-120.804,34.167
-120.548,34.033
-120.633,34.023
-120.537,33.884
-120.5,34.08
-120.677,34.15
-120.781,34.811
-120.643,34.145
-120.749,34.141
-120.118,34.618
-121.73,35.33
-120.685,34.216
-120.718,34.389
-123.297,35.011
-120.652,34.063
-120.24,33.95
-120.75,34.252
-121.083,33.954
-120.673,34.18
-120.207,33.962
-120.619,33.71
-121.239,34.01
-120.016,34.313
-120.388,34.094
-120.496,34.179
-120.171,34.103
-120.37,34.104
-120.325,34
-120.266,34.238
-121.882,34.358
-120.22,34.132
-120.237,34.14
-119.99,34.339
-120.303,34.068
-120.356,34.125
-120.382,34.094
-120.014,33.934
-120.363,34.098
-119.946,34.093
-120.208,34.309
-120.689,34.148
-121.294,34.033
-120.635,34.261
-120.62,34.258
-120.642,34.276
-120.359,34.625
-120.764,34.181
-120.779,34.086
-121.946,34.096
-120.529,34.09
-120.251,34.873
-120.887,34.538
-121.054,34.781
-121.321,34.424
-120.503,34.557
-120.954,34.573
-120.623,33.693
-120.295,33.859
-119.645,33.355
-119.192,32.418
-118.305,31.906
-117.825,31.06
-117.419,30.711
-116.964,30.511
-120.55,34.035
-120.704,33.984
-120.617,34.017
-120.522,33.985
-121.11,34.306
-120.664,34.149
-120.696,34.153
-120.315,33.981
-119.611,33.521
-120.659,34.167
-120.372,34.065
-120.859,34.077
-121.2,34.606
-120.575,34.11
-120.654,34.119
-120.743,33.968
-120.218,33.987
-120.883,33.963
-120.712,34.184
-121.662,34.071
-120.97,34.007
-120.835,34.075
-121.395,34.018
-120.688,33.991
-120.563,33.912
-120.638,33.847
-120.48,34.091
-120.67,34.129
-120.817,34.136
-120.6,34.096
-120.591,34.117
-120.645,34.066
-120.646,34.121
-121.069,34.03
-120.509,34.083
-121.182,34.33
-120.33,34.044
-120.979,34.032
-120.664,34.183
-120.96,34.414
-120.732,34.038
-120.598,34.063
-119.422,34.123
-118.252,34.073
-121.38,33.273
-120.754,35.041
-120.723,34.421
-120.61,34.321
-120.071,33.058
-119.968,33.028
-119.865,33.303
-119.642,33.131
-119.649,33.567
-119.257,33.263
-119.129,33.291
-118.449,33.82
-119.908,33.492
-118.932,33.117
-119.388,33.38
-118.981,33.743
-118.749,33.472
-119.683,33.382
-119.589,34.01
-118.921,33.033
-118.979,33.599
-118.946,33.344
-119.59,33.773
-118.778,33.415
-120.691,34.145
-118.05,33.582
-118.963,32.488
-120.876,34.068
-119.148,33.399
-119.215,33.226
-119.475,33.427
-119.104,33.499
-119.808,33.108
-120.147,34.502
-119.481,33.953
-119.331,33.485
-118.302,33.675
-119.182,33.542
-118.673,34.147
-118.523,33.318
-117.617,33.233
-118.361,32.844
-117.416,34.32
-118.594,32.532
-118.428,32.754
-116.054,30.74
-117.439,32.209
-117.393,33.373
-117.468,32.269
-117.316,32.606
-118.533,33.422
-116.284,30.746
-116.376,30.826
-115.514,30.97
-116.039,30.335
-115.778,29.597
-114.976,29.386
-114.05,28.404
-114.279,28.611
-114.265,28.316
-115.032,27.923
-115.054,27.918
-116.351,27.891
-115.41,27.572
-115.325,26.776
-115.315,26.638
-115.178,26.218
-115.084,26.014
-114.946,25.724
-114.758,25.602
-114.617,25.164
-114.678,24.952
-114.247,24.633
-114.215,24.506
-114.136,24.761
-114.125,23.894
-113.496,23.415
-113.393,23.175
-113.482,23.171
-112.936,22.682
-113.05,22.473
-112.597,22.032
-110.943,19.798
-110.061,20.152
-110.298,20.491
-109.961,20.36
-109.6,19.82
-109.744,19.903
-109.323,19.353
-108.234,18.264
-109.422,18.749
-108.581,18.822
-108.772,17.951
-107.946,18.182
-107.855,17.978
-107.308,17.352
-105.873,16.497
-106.392,16.429
-105.657,16.049
-105.356,16.061
-104.331,15.754
-105.569,15.99
-103.994,15.823
-104.097,15.161
-103.912,15.144
-104.272,13.655
-103.363,15.252
-102.823,14.69
-102.38,15.78
-102.522,14.588
-102.471,14.663
-102.026,14.24
-103.961,14.629
-101.254,13.283
-99.976,13.635
-100.119,13.768
-71.87,10.135
-99.099,13.375
-99.278,13.165
-98.747,11.737
-97.351,12.207
-98.564,12.381
-97.862,10.501
-97.364,10.797
-97.517,10.161
-95.241,9.404
-95.29,9.479
-95.961,9.506
-93.481,8.564
-95.648,7.271
-96.492,9.066
-96.235,9.496
-96.246,9.406
-101.893,10.619
-92.91,10.377
-93.309,9.108
-93.283,9.098
-94.963,11.326
-93.199,8.977
-92.367,8.985
-94.055,8.343
-93.885,8.71
-93.435,8.362
-93.755,8.027
-93.981,7.931
-93.974,7.908
-95.475,9.036
-92.935,7.21
-93.639,7.759
-93.608,7.771
-120.566,33.486
-121.58,33.602
-120.469,34.115
-120.643,33.265
-120.61,34.027
-114.424,25.83
-111.987,23.846
-111.096,23.411
-111.782,23.504
-111.728,23.564
-111.655,23.453
-112.379,23.148
-112.641,23.278
-112.503,23.036
-111.575,24.029
-112.726,24.289
-112.929,24.304
-111.951,23.772
-111.948,23.827
-111.855,23.936
-112.067,23.65
-111.429,24.157
-111.675,23.971
-111.582,23.852
-111.245,23.728
-111.67,23.898
-111.426,23.874
-111.741,23.587
-111.629,23.784
-111.621,23.667
-112.042,23.793
-120.689,34.304
-120.547,34.139
-120.396,34.153
-120.645,34.059
-119.14,35.063
-120.585,34.406
-120.609,34.345
-120.936,34.774
-120.826,34.842
-120.902,34.861
-120.837,34.533
-120.708,34.599
-119.009,34.231
-120.757,34.742
-120.51,34.199
-120.848,34.636
-120.107,34.545
-120.382,34.051
-120.368,33.791
-121.311,32.907
-119.327,32.637
-118.171,31.671
-117.448,31.087
-117.213,30.498
-116.227,28.262
-115.935,27.123
-115.695,26.761
-114.479,25.183
-115.639,26.008
-113.762,23.333
-112.454,21.609
-110.296,21.371
-111.309,21.362
-109.672,22.057
-109.122,21.881
-109.136,21.967
-108.296,22.173
-108.492,23.19
-108.37,23.361
-108.746,23.14
-108.96,23.151
-109.117,23.131
-108.98,23.036
-109.102,23.077
-109.019,22.911
-109.112,22.888
-109.281,22.787
-109.741,22.648
-110.863,22.057
-110.696,21.475
-111.425,21.751
-110.613,20.892
-111.551,20.949
-109.239,22.276
-109.134,22.732
-109.418,22.558
-109.01,23.115
-109.099,23.881
-109.275,24.32
-109.362,24.295
-109.349,24.63
-109.445,25.073
-108.999,25.151
-110.788,26.214
-111.729,27.434
-111.86,27.892
-111.872,27.775
-111.684,27.733
-111.685,27.759
-111.955,28.119
-112.046,28.151
-112.037,28.093
-112.105,27.947
-112.121,28.124
-112.276,28.187
-112.173,28.362
-112.218,28.33
-112.303,28.708
-112.311,28.643
-112.472,28.73
-112.482,28.739
-112.458,28.651
-112.375,28.672
-112.545,28.763
-112.445,28.59
-112.532,28.529
-112.473,28.139
-112.328,28.531
-112.876,28.471
-112.092,27.597
-111.79,27.489
-111.989,27.587
-111.948,27.419
-112.116,27.476
-112.248,27.427
-112.143,27.479
-112.215,27.468
-111.974,27.466
-112.354,27.72
-111.871,27.611
-107.934,26.83
-112.396,28.135
-112.491,28.122
-112.587,28.189
-112.76,28.278
-112.416,28.42
-112.021,28.087
-113.877,28.373
-112.581,28.698
-112.965,28.936
-112.769,29.07
-112.876,29.615
-113.461,30.236
-113.52,30.222
-113.84,30.234
-113.466,30.166
-113.764,30.53
-113.561,30.235
-113.652,30.087
-113.298,30.167
-113.398,30.173
-113.401,30.008
-113.333,30.315
-113.275,30.122
-113.342,30.054
-113.944,30.212
-113.147,30.013
-113.412,30.018
-114.145,30.69
-113.962,30.449
-114.081,30.26
-114.148,30.017
-114.202,30.146
-114.13,30.093
-114.283,30.14
-114.224,30.231
-114.119,30.144
-113.964,30.206
-114.169,30.134
-114.308,30.058
-114.126,30.305
-113.825,30.563
-114.246,30.268
-111.8,30.366
-114.336,30.136
-114.292,30.166
-114.12,30.101
-114.889,30.131
-114.158,30.193
-114.138,30.278
-114.15,30.256
-114.143,30.123
-114.046,30.178
-114.118,30.203
-114.092,30.163
-114.194,30.212
-114.166,30.296
-114.019,30.253
-114.071,30.223
-114.209,30.306
-114.027,30.221
-113.994,30.262
-114.038,30.316
-113.812,30.198
-114.004,30.002
-113.915,30.244
-113.889,30.209
-114.136,30.109
-113.935,30.226
-114.041,30.047
-114.227,30.215
-114.194,30.098
-114.28,30.118
-114.48,30.219
-114.197,30.242
-114.141,30.174
-114.047,30.095
-114.21,30.13
-114.208,30.126
-114.145,30.131
-114.107,30.132
-114.051,30.062
-114.176,30.053
-114.075,30.206
-114.047,30.277
-114.065,30.319
-114.064,30.341
-114.151,30.234
-114.071,30.281
-114.211,30.126
-114.139,30.338
-114.122,30.379
-114.152,30.315
-114.136,30.301
-113.803,30.289
-114.251,30.257
-114.058,30.295
-114.178,30.154
-114.088,30.24
-114.19,30.424
-113.948,30.296
-114.307,30.545
-113.846,30.255
-113.783,30.201
-113.782,30.239
-113.934,29.95
-113.665,30.179
-113.798,30.174
-113.94,30.231
-113.607,29.547
-113.295,29.629
-113.201,29.471
-112.692,28.688
-111.576,27.219
-111.567,26.986
-111.268,26.738
-109.62,24.532
-109.412,23.18
-109.424,22.925
-110.495,23.189
-112.551,24.751
-113.165,26.137
-112.956,26.092
-112.945,26.115
-112.765,26.243
-113.861,26.392
-114.867,27.279
-113.403,28.282
-114.55,28.583
-114.618,28.558
-115.273,28.76
-114.655,28.78
-114.752,29.089
-114.838,29.081
-115.101,29.38
-115.817,28.609
-114.739,28.527
-114.913,28.486
-114.959,28.628
-114.908,28.627
-114.945,28.676
-115.021,28.732
-115.012,28.61
-115.136,28.506
-113.336,26.367
-113.291,25.8
-112.963,25.466
-111.278,24.099
-112.442,24.593
-113.042,24.54
-113.535,28.988
-108.307,24.49
-108.6,24.559
-108.217,24.482
-108.562,24.412
-109.007,24.304
-108.65,24.259
-108.852,24.709
-107.125,26.556
-109.346,25.476
-109.84,25.836
-110.206,25.941
-111.8,27.27
-112.848,27.765
-112.474,27.616
-112.158,27.557
-112.317,27.481
-111.052,26.127
-110.936,25.77
-110.882,25.119
-110.636,24.618
-110.169,24.6
-109.84,24.454
-109.654,22.86
-109.658,22.93
-108.421,22.476
-110.004,22.145
-107.758,21.461
-111.464,21.751
-119.76,33.943
-119.397,34.069
-120.782,35.639
-123.15,35.704
-121.164,35.611
-120.908,36.148
-121.84,35.848
-121.693,35.7
-121.392,35.76
-121.143,35.749
-121.543,35.83
-122.108,36.466
-121.99,36.463
-122.337,37.155
-123.03,37.71
-123.349,37.565
-123.155,37.722
-123.155,37.795
-123.156,37.763
-122.975,37.173
-120.439,34.286
-120.539,34.105
-120.511,34.184
-120.558,34.117
-120.506,34.112
-120.704,33.858
-120.516,34.285
-120.117,34.108
-120.6,34.088
-120.799,34.287
-120.607,34.146
-120.579,34.138
-120.646,34.14
-120.722,34.109
-120.804,34.204
-120.131,34.024
-120.565,34.141
-120.582,34.119
-120.603,34.153
-120.539,34.145
-120.516,34.127
-120.559,34.112
-120.476,34.107
-120.571,34.078
-120.416,33.892
-120.559,34.205
-120.547,34.129
-120.49,34.134
-120.462,34.148
-120.489,34.061
-120.617,34.16
-120.795,34.227
-120.649,34.434
-121.811,34.401
-120.589,34.311
-120.383,34.214
-120.604,33.947
-120.54,34.017
-120.673,34.526
-120.588,34.185
-120.309,34.161
-120.397,34.195
-120.467,34.257
-120.283,34.187
-120.508,34.137
-120.481,34.104
-120.493,34.074
-120.586,34.09
-120.424,34.129
-120.558,33.993
-120.612,34.118
-120.59,34.08
-120.578,34.067
-120.554,34.05
-120.526,34.187
-120.658,34.026
-120.571,34.409
-120.806,34.464
-120.388,34.421
-120.748,34.499
-120.757,34.564
-120.559,34.562
-120.71,34.574
-120.697,34.489
-120.688,34.429
-120.664,34.493
-120.721,34.489
-120.597,34.473
-120.608,34.434
-120.438,34.316
-120.589,34.142
-120.647,34.378
-120.654,34.395
-120.601,34.421
-120.629,34.441
-120.628,34.436
-120.894,34.51
-120.704,34.534
-120.783,34.592
-120.815,34.626
-120.838,34.592
-120.569,34.246
-120.503,33.969
-120.373,34.025
-120.626,33.98
-120.263,33.674
-120.622,34.024
-120.581,33.989
-120.552,33.999
-120.778,34.079
-120.596,33.95
-120.592,33.953
-120.691,33.898
-120.559,33.999
-120.202,33.829
-120.284,33.954
-120.388,33.806
-120.096,33.178
-119.046,30.755
-118.614,30.62
-118.607,30.612
-118.738,29.434
-118.7,29.45
-118.919,29.114
-118.785,28.58
-119.209,27.821
-119.229,26.771
-119.868,25.818
-119.346,25.07
-119.526,24.791
-119.678,24.124
-119.648,24.204
-119.311,24.354
-119.198,24.451
-119.919,24.407
-119.775,24.132
-119.84,24.173
-120.026,24.001
-119.965,23.829
-119.9,23.954
-119.788,23.714
-119.962,23.696
-119.933,23.504
-119.683,23.187
-119.784,22.927
-119.625,22.802
-110.432,18.619
-120.587,33.985
-120.627,34.066
-120.764,34.049
-120.513,34.049
-120.414,34.332
-120.939,34.414
-120.498,34.202
-120.975,33.788
-120.18,34.39
-120.234,34.62
-120.732,34.324
-120.652,34.337
-120.418,34.098
-120.878,34.061
-120.696,34.133
-121.516,34.26
-121.419,34.204
-120.713,34.303
-121.604,34.538
-120.619,33.731
-120.719,34.112
-120.524,34.098
-120.307,34.279
-121.27,34.493
-119.804,34.168
-120.286,34.082
-120.247,34.133
-119.96,34.122
-120.533,34.262
-120.504,34.311
-120.281,34.207
-120.011,34.11
-119.895,34.137
-119.784,34.119
-118.814,33.652
-118.537,33.785
-117.791,32.738
-116.992,31.94
-116.947,30.742
-115.868,29.513
-114.863,29.242
-115.259,28.595
-114.848,28.178
-114.701,27.9
-115.146,28.31
-114.838,28.071
-114.816,28.211
-114.854,28.446
-114.593,28.388
-114.441,28.569
-114.441,28.404
-114.583,26.704
-112.724,25.017
-112.613,24.623
-111.59,23.751
-111.865,23.89
-109.857,23.717
-111.186,23.573
-111.421,23.772
-112.031,24.764
-111.376,23.82
-113.875,25.902
-111.595,23.22
-111.309,23.078
-111.343,23.205
-111.594,23.265
-111.592,23.1
-111.295,23.295
-111.554,23.174
-111.492,23.053
-111.439,22.948
-111.404,23.032
-111.398,23.141
-111.331,23.419
-111.157,23.143
-111.04,23.133
-111.019,23.617
-111.701,23.796
-111.934,23.833
-111.847,23.809
-110.308,23.12
-110.596,23.162
-110.526,23.127
-112.476,23.276
-111.297,25.865
-108.912,25.052
-110.007,25.715
-108.8,25.286
-109.215,25.217
-110.102,24.914
-108.481,25.152
-109.473,23.811
-108.636,24.806
-108.693,24.827
-107.907,24.858
-109.032,24.789
-109.122,24.721
-108.961,24.69
-109.056,24.605
-109.124,24.624
-109.123,24.42
-112.497,23.837
-108.254,25.504
-109.479,24.767
-109.242,24.493
-108.96,24.642
-109.195,24.248
-109.28,25.034
-109.814,24.694
-108.345,24.881
-109.373,24.218
-107.86,25.089
-109.512,24.098
-109.278,24.002
-110.469,24.086
-108.736,23.096
-109.689,24.013
-109.488,24.08
-109.605,24.112
-109.251,23.911
-110.51,23.796
-108.782,23.878
-108.702,24.365
-109.206,23.94
-109.084,23.857
-107.362,24.035
-108.649,23.869
-109.15,23.974
-108.964,24.236
-109.227,24.485
-109.092,25.307
-105.623,23.343
-108.819,24.8
-107.441,24.894
-109.477,25.11
-109.185,28.05
-109.577,25.51
-109.326,25.46
-110.321,25.928
-110.326,25.928
-110.759,25.602
-110.115,25.843
-110.362,25.798
-110.436,25.661
-110.457,26.189
-110.228,25.654
-110.503,25.818
-110.103,25.583
-109.815,25.46
-110.63,25.647
-112.804,27.966
-109.764,25.379
-109.878,25.559
-109.992,25.563
-109.829,25.183
-109.278,24.591
-109.276,24.51
-109.164,24.553
-109.069,24.728
-108.821,24.764
-108.978,25.969
-109.213,25.47
-110.416,25.716
-109.634,25.771
-109.133,25.424
-110.067,25.174
-110.703,26.177
-110.428,25.586
-110.635,25.284
-110.665,25.278
-109.185,24.284
-109.288,24.63
-111.22,24.474
-113.204,25.452
-110.1,25.33
-110.137,24.801
-100.306,23.451
-108.661,25.441
-110.028,24.663
-110.003,24.686
-110.376,24.79
-110.115,24.912
-110.854,25.749
-110.389,24.813
-110.137,24.789
-110.915,25.301
-110.696,24.92
-110.239,24.807
-110.217,24.754
-109.138,23.686
-109.237,23.518
-108.816,23.088
-107.988,24.302
-110.29,24.594
-109.854,24.267
-109.854,24.56
-109.777,24.559
-109.928,24.673
-110.128,24.869
-110.14,24.272
-111.476,22.885
-111.478,23.635
-111.193,23.934
-150.469,36.083
-113.385,25.252
-113.471,25.378
-120.623,34.154
-120.35,33.924
-120.366,34.02
-117.798,31.316
-114.386,27.029
-114.033,26.826
-113.594,26.296
-112.493,25.026
-110.685,23.628
-111.421,23.286
-110.448,23.209
-110.199,23.061
-109.567,22.568
-109.315,22.411
-108.478,23.029
-108.735,23.413
-108.541,24.54
-108.697,24.481
-108.614,24.23
-108.787,24.669
-110.045,25.738
-112.476,27.632
-110.975,26.138
-110.798,25.086
-110.402,24.593
-110.278,24.615
-114.757,22.463
-120.063,34.09
-120.309,34.03
-119.985,34.046
-118.622,33.217
-121.013,34.816
-121.211,35.426
-121.853,35.421
-122.051,35.567
-122.138,35.906
-121.63,35.975
-121.563,35.889
-120.326,36.162
-120.74,34.56
-120.786,33.787
-116.279,22.097
-116.382,21.818
-117.319,23.619
-117.862,25.007
-117.795,25.233
-117.893,25.943
-117.786,25.887
-117.424,25.712
-117.366,25.726
-117.137,25.849
-120.849,33.525
-120.239,34.191
-120.12,34.052
-120.108,34.084
-120.204,34.065
-119.984,34.05
-120.199,34.095
-120.174,34.096
-118.74,33.81
-119.105,34.004
-119.696,34.159
-119.64,34.128
-120.784,34.43
-120.89,34.522
-120.969,34.453
-120.812,34.466
-120.817,34.493
-120.432,34.418
-120.456,34.447
-120.442,34.189
-120.509,34.271
-120.657,34.504
-120.906,34.59
-120.965,34.616
-121.003,34.76
-121.018,34.781
-120.917,34.696
-121.352,34.499
-121.139,34.555
-121.029,34.791
-121.036,34.696
-121.219,34.599
-120.148,35.21
-120.983,34.947
-121.052,34.795
-121.205,34.77
-120.766,34.959
-121.341,35.167
-121.152,34.779
-121.383,34.962
-121.333,34.869
-121.32,34.812
-121.271,34.77
-121.288,34.686
-120.915,34.804
-121.136,34.698
-120.749,34.821
-121.067,34.587
-120.963,34.61
-120.934,34.618
-120.642,33.415
-65.419,10.502
