reclon,reclat
-121.719,35.958
-121.074,35.268
-121.129,35.124
-120.529,34.288
-120.817,34.114
-120.942,34.107
-120.761,34.194
-120.972,33.905
-120.535,34.188
-121.272,35.137
-122.283,36.908
-122.345,36.836
-123.457,38.056
-123.412,38.076
-123.823,39.285
-124.423,40.639
-124.541,41.916
-124.672,41.699
-124.499,41.547
-124.352,40.922
-124.146,41.05
-124.441,41.938
-124.433,42.072
-124.209,41.012
-124.342,40.793
-124.417,40.787
-124.432,40.487
-124.154,40.641
-124.484,40.677
-124.231,41.256
-124.421,41.197
-124.727,41.712
-124.491,42.141
-124.75,42.393
-124.532,42.177
-124.4,41.096
-124.28,41.06
-124.386,41.245
-124.473,41.177
-124.134,41.053
-124.47,41.536
-124.454,41.392
-124.488,41.472
-121.976,36.258
-121.93,36.249
-119.076,33.475
-110.22,22.591
-110.168,22.162
-109.971,21.723
-110.242,22.21
-110.602,22.326
-110.632,21.835
-110.718,21.989
-109.685,21.977
-110.356,22.176
-120.142,34.257
-120.118,34.179
-119.872,34.163
-119.955,34.143
-119.791,34.14
-120.15,34.018
-120.335,34.293
-120.409,34.274
-120.379,34.29
-120.835,34.321
-119.83,34.338
-120.159,34.142
-120.087,34.097
-120.638,34.773
-120.308,34.335
-120.411,34.224
-120.535,34.422
-120.701,34.471
-120.705,34.494
-120.692,34.499
-120.629,34.39
-120.658,34.449
-120.551,34.535
-120.572,34.466
-120.337,34.476
-120.564,34.39
-120.618,34.393
-120.56,34.384
-120.492,34.441
-121.03,34.425
-120.646,34.424
-120.587,34.529
-120.629,34.499
-120.841,34.523
-120.682,34.51
-120.66,34.505
-120.355,34.378
-120.406,34.431
-120.72,34.396
-120.036,34.104
-119.88,34.062
-120.567,34.527
-120.827,34.643
-121.046,35.09
-121.594,35.098
-121.074,35.257
-121.564,35.789
-121.37,35.765
-121.629,36.026
-121.645,35.81
-122.336,36.89
-122.472,36.863
-124.75,36.957
-122.796,36.228
-122.71,36.118
-121.969,35.47
-121.985,35.381
-121.635,35.106
-121.689,34.739
-120.843,34.666
-120.671,34.601
-120.81,34.585
-120.138,34.113
-120.119,34.2
-120.65,34.162
-120.715,34.339
-120.695,34.295
-120.565,34.076
-120.538,34.125
-120.658,34.324
-120.807,34.393
-121.979,34.412
-120.548,34.26
-120.628,34.405
-120.632,34.419
-120.357,34.16
-120.901,34.021
-120.649,34.081
-120.305,34.058
-120.489,34.148
-120.653,34.215
-120.618,34.209
-120.648,34.215
-120.455,34.159
-120.702,34.177
-120.854,34.189
-120.581,34.212
-120.728,34.24
-120.594,34.249
-120.68,34.442
-121.093,34.379
-120.706,34.441
-120.572,34.019
-120.218,34.003
-120.193,34.241
-120.605,34.146
-120.529,34.175
-120.456,34.166
-120.337,34.12
-120.753,34.174
-120.631,34.175
-120.508,34.167
-120.551,34.111
-120.576,34.073
-120.825,34.516
-120.657,34.344
-120.628,34.358
-120.636,34.133
-120.574,34.053
-120.253,34.279
-120.189,34.308
-120.613,34.08
-120.688,34.108
-120.889,34.002
-121.428,34.567
-121.689,34.807
-121.455,34.726
-121.71,34.855
-122.85,35.703
-123.601,35.565
-122.977,35.875
-122.939,35.87
-122.98,35.859
-122.959,35.862
-123.015,35.941
-122.892,35.895
-122.898,35.951
-122.963,35.95
-123.303,35.981
-123.038,36.088
-123.134,36.076
-122.948,36.109
-122.677,35.714
-123.526,35.659
-123.268,35.702
-123.455,35.513
-123.488,35.392
-123.441,35.379
-123.517,35.422
-123.49,35.28
-123.19,35.314
-123.377,35.114
-123.4,35.109
-123.35,35.155
-123.031,35.388
-123.386,35.15
-123.388,35.784
-123.493,35.66
-123.07,35.894
-123.212,35.811
-123.142,35.97
-123.17,35.99
-123.179,35.957
-123.141,36.12
-123.169,36.026
-123.069,35.479
-123.363,36.181
-123.714,35.983
-123.542,36.089
-123.499,36.065
-123.596,35.968
-123.542,36.006
-123.235,36.38
-122.824,35.905
-122.148,36.011
-121.911,36.456
-121.985,36.323
-121.892,36.499
-122.035,36.876
-122.765,38.075
-123.432,37.953
-123.19,38.194
-123.363,38.089
-123.487,38.076
-123.671,37.802
-123.522,37.967
-123.329,37.907
-123.287,38.123
-119.902,34.189
-119.666,34.17
-120.752,34.403
-120.507,34.006
-119.905,33.605
-119.436,33.743
-120.458,34.333
-125.142,34.053
-123.775,33.472
-121.036,34.229
-121.084,34.242
-121.101,34.263
