reclon,reclat
-113.788,26.366
-114.483,26.536
-113.871,26.45
-114.236,26.153
-113.544,26.259
-113.72,26.197
-113.75,26.3
-113.679,26.392
-113.648,26.159
-113.749,26.353
-113.528,26.331
-114.23,26.55
-113.93,26.071
-113.793,26.398
-113.68,26.245
-113.378,26.692
-113.737,26.441
-113.667,26.442
-113.661,26.403
-113.665,26.331
-114.069,26.371
-113.871,26.32
-114.075,26.261
-113.405,26.134
-113.635,26.252
-113.808,26.334
-113.834,26.65
-114.456,26.229
-113.219,27.336
-112.646,26.587
-114.405,27.502
-114.211,26.708
-113.631,26.517
-113.845,26.474
-113.231,26.676
-113.913,26.54
-113.803,26.598
-113.859,26.386
-113.674,26.602
-114.329,26.812
-114.147,26.75
-114.413,26.78
-114.201,26.668
-114.169,26.822
-114.478,26.919
-113.605,26.778
-114.206,27.008
-114.659,25.986
-114.084,26.713
-113.655,26.483
-113.95,26.72
-112.92,26.569
-113.973,26.712
-113.992,26.76
-113.941,26.819
-114.322,26.832
-113.98,26.679
-113.955,26.207
-113.755,26.483
-112.643,26.779
-114.407,27.084
-114.344,27.001
-115.47,27.57
-114.995,27.795
-114.999,27.632
-115.169,27.717
-115.459,27.872
-115.541,27.9
-115.56,27.953
-115.42,28.11
-115.911,28.071
-115.504,27.657
-114.827,27.903
-115.337,27.993
-115.506,27.943
-115.451,27.719
-116.111,28.188
-115.276,27.764
-115.499,27.229
-114.465,27.169
-115.123,27.691
-115.201,27.727
-115.162,27.712
-115.672,27.784
-115.38,27.978
-115.741,28.058
-114.297,28.133
-115.101,27.973
-116.035,28.016
-115.497,28.081
-113.599,26.719
-115.429,28.23
-115.456,28.167
-117.598,26.808
-115.378,27.84
-115.229,27.924
-115.109,27.815
-115.419,27.705
-115.274,27.702
-116.482,27.467
-115.459,27.684
-115.118,27.66
-115.095,27.576
-115.142,27.373
-115.789,27.636
-114.952,27.665
-115.195,27.703
-115.128,27.69
-115.027,27.719
-115.008,27.226
-114.468,27.359
-114.753,27.291
-114.725,27.218
-114.252,27.445
-114.869,27.515
-114.758,27.313
-114.413,27.464
-114.846,27.202
-114.888,27.459
-114.783,27.457
-114.784,27.56
-114.869,27.473
-114.666,27.495
-115.348,27.096
-114.821,27.54
-114.771,27.359
-115.158,27.567
-114.978,27.712
-115.509,27.823
-115.396,27.853
-113.183,27.083
-115.443,27.868
-115.648,27.921
-115.422,27.963
-115.265,27.687
-115.261,27.734
-115.358,27.734
-115.268,27.238
-115.385,27.828
-115.952,28.063
-115.393,27.932
-115.684,27.96
-115.539,27.927
-116.263,27.555
-115.497,27.883
-115.748,27.977
-115.59,28.033
-115.56,28.025
-115.537,28.099
-115.616,28.112
-114.921,27.967
-115.64,28.285
-116.456,28.518
-115.436,28.099
-115.498,28.081
-115.197,27.699
-115.502,27.931
-115.593,27.89
-115.222,28.013
-115.557,27.879
-115.487,27.97
-115.46,28.032
-115.645,27.805
-115.66,28.223
-115.591,28.014
-115.491,28.066
-115.611,27.953
-115.721,27.964
-115.912,28.033
-115.458,27.981
-115.697,28.161
-116.379,28.17
-115.617,27.914
-115.452,28.343
-118.566,27.87
-115.559,27.855
-115.423,27.789
-115.571,27.863
-116.122,27.785
-115.462,28.111
-115.687,27.828
-115.933,27.836
-115.485,27.902
-115.538,27.927
-115.603,27.788
-115.643,28.301
-114.247,27.522
-115.501,27.922
-115.963,27.666
-116.72,26.2
-113.111,28.141
-115.929,28.042
-115.195,27.84
-115.378,27.72
-115.452,27.724
-115.129,27.697
-114.662,27.565
-115.292,27.757
-115.062,27.927
-115.599,27.826
-115.481,28.029
-115.262,27.541
-115.222,28.179
-115.321,27.705
-114.802,28.027
-115.1,27.972
-115.578,27.938
-114.729,28.71
-113.784,28.067
-115.987,28.069
-115.386,28.097
-116.044,28.198
-115.324,28.308
-115.591,28.175
-115.686,28.148
-115.192,28.551
-115.352,28.224
-115.676,28.204
-115.962,28.089
-115.408,27.922
-116.852,29.47
-115.479,27.861
-115.446,27.795
-115.844,27.818
-115.924,27.998
-116.131,27.911
-115.539,28.158
-115.282,27.849
-115.992,28.125
-115.592,27.893
-115.776,28.106
-115.611,28.122
-116.019,27.874
-115.592,28.325
-115.165,28.102
-116.568,29.77
-117.699,26.562
-115.573,28.099
-117.602,28.302
-116.148,28.166
-114.577,28.534
-116.105,27.613
-115.719,28.357
-115.043,27.954
-115.754,28.087
-115.886,28.377
-115.764,28.231
-115.574,27.989
-116.01,27.915
-114.831,28.113
-115.531,28.121
-115.514,28.063
-115.556,27.92
-115.511,28.044
-116.623,27.431
-115.456,27.77
-115.599,27.744
-115.981,27.793
-115.976,27.866
-115.402,28.154
-115.313,27.503
-114.21,27.543
-113.685,26.932
-115.644,27.972
-115.4,27.881
-115.221,27.901
-115.811,28.147
-114.9,28.273
