reclon,reclat
-95.743,8.617
-95.702,8.52
-95.765,9.29
-96.52,9.591
-96.727,9.635
-96.726,9.606
-96.749,9.964
-97.318,9.704
-97.146,9.932
-97.207,10.185
-97.138,9.994
-97.099,9.966
-97.012,10.271
-97.36,10.368
-96.962,10.719
-97.161,10.02
-97.132,10.066
-98.179,9.573
-98.081,9.476
-98.144,9.676
-97.884,9.424
-98.299,9.457
-98.529,9.878
-98.388,9.871
-98.546,9.95
-98.457,9.882
-98.337,9.649
-97.617,9.716
-98.375,9.437
-98.265,9.447
-98.284,9.458
-98.37,9.358
-98.068,9.373
-98.444,9.143
-99.083,9.543
-99.03,9.637
-99.042,9.627
-98.554,9.985
-98.447,10.059
-98.359,10.07
-98.186,9.817
-98.344,9.913
-98.734,9.608
-98.539,10.032
-97.796,10.239
-97.666,10.224
-97.658,10.218
-97.444,10.196
-97.329,10.175
-97.236,10.121
-97.442,10.032
-96.835,10.565
-96.687,10.644
-96.581,10.426
-96.671,10.452
-96.734,10.846
-94.895,10.598
-94.51,10.381
-92.251,8.719
-92.227,8.634
-92.059,8.613
-91.751,8.437
-91.757,8.464
-92.513,8.034
-92.272,9.133
-92.636,8.025
-92.627,8.009
-92.384,7.657
-94.192,7.008
-92.34,7.476
-92.316,7.422
-92.707,7.691
-92.291,7.202
-91.879,7.263
-92.5,7.167
-92.548,7.211
-92.862,6.94
-91.741,6.37
-92.498,6.632
-91.898,6.194
-92.094,6.337
-91.946,6.39
-92.261,6.805
-92.419,6.624
-92.102,6.621
-92.5,7.104
-92.429,7.36
-91.747,6.892
-92.894,7.352
-92.914,7.659
-92.365,7.152
-92.555,7.503
-92.632,7.649
-92.913,7.428
-93.129,7.568
-92.612,7.831
-92.617,7.837
-91.793,8.31
-90.819,9.536
-91.561,8.423
-91.929,8.781
-92.063,8.944
-91.739,8.136
-92.101,8.772
-114.14,13.886
-92.264,8.883
-92.145,8.385
-92.186,8.648
-92.438,8.693
-92.029,8.649
-92.148,8.717
-91.606,9.21
-91.591,9.008
-91.823,8.902
-91.829,8.818
-92.077,8.886
-92.246,8.823
-91.641,9.229
-90.521,9.426
-91.191,8.842
-90.983,8.723
-91.781,8.287
-90.724,8.545
-91.032,8.555
-90.785,8.699
-91.529,8.522
-90.565,9.1
-90.343,8.513
-91.121,8.458
-89.913,8.696
-89.195,8.514
-88.351,8.68
-89.298,8.504
-89.282,8.318
-90.772,8.857
-88.568,8.799
-89.248,9.57
-89.193,9.298
-88.995,9.876
-88.762,9.7
-90.524,9.586
-90.755,9.597
-92.704,9.833
-90.769,8.962
-92.221,9.74
-93.707,10.108
-94.622,10.627
-99.701,10.54
-99.404,12.965
-99.823,13.952
-102.985,15.007
-102.373,15.533
-102.382,15.554
-102.988,15.892
-104.923,17.223
-106.835,18.655
-107.009,18.719
-107.011,18.81
-107.087,18.711
-107.019,18.569
-106.708,18.3
-106.715,18.304
-106.643,18.309
-106.687,18.365
-106.701,18.297
-106.294,18.297
-106.226,18.31
-106.409,18.339
-106.093,18.436
-105.808,18.405
-105.859,18.293
-106.081,18.131
-105.68,18.572
-106.189,18.465
-106.059,18.581
-105.992,18.719
-105.901,18.598
-105.989,18.635
-107.416,20.062
-107.748,20.395
-109.095,22.153
-108.947,22.095
-109.186,22.258
-112.609,24.518
-112.597,24.513
-112.925,24.918
-113.177,24.935
-114.424,25.762
-114.363,26.36
-114.91,26.432
-114.787,27.544
-115.495,28.168
-115.772,29.086
-116.075,29.717
-116.1,29.703
-116.204,29.909
-116.174,29.898
-116.556,30.381
-118.875,31.47
-116.888,30.265
-116.846,30.8
-116.852,30.694
-116.796,30.864
-116.878,30.89
-116.879,30.906
-117.277,30.675
-117.656,31.193
-117.075,31.381
-117.493,31.392
-117.38,31.486
-117.772,31.543
-117.762,31.532
-118.29,31.625
-117.862,31.582
-118.754,31.755
-118.761,31.777
-118.705,32.372
-118.616,31.805
-118.656,31.823
-118.594,31.8
-118.539,31.853
-118.531,31.697
-118.15,31.694
-118.283,31.626
-118.28,31.616
-118.394,31.725
-117.965,31.74
-118.797,31.715
-118.881,31.722
-118.182,31.422
-117.988,31.286
-118.446,31.112
-118.174,30.861
-119.039,31.4
-119.094,31.934
-120.564,34.126
-112.992,29.074
-113.564,29.637
-112.411,28.438
-112.468,28.581
-112.604,28.921
-113.738,30.366
-114.083,30.443
-114.012,30.547
-114.181,30.751
-114.06,30.708
-114.158,30.683
-114.182,30.686
-114.363,30.602
-114.085,30.612
-114.127,30.488
-114.135,30.464
-114.106,30.479
-114.081,30.546
-113.969,30.163
-114.035,30.606
-114.15,30.603
-114.251,30.608
-114.043,30.49
-114.189,30.308
-114.005,30.376
-113.853,30.475
-113.919,30.519
-114.078,30.698
-114.015,30.108
-113.912,30.041
-113.221,29.933
-113.227,29.897
-110.173,25.101
-110.02,22.578
-111.759,23.812
-114.21,27.108
-116.858,31.86
-117.507,29.54
-119.822,30.488
-119.259,30.905
-115.628,28.994
-115.432,29.02
-115.688,28.844
-116.048,29.387
-115.578,29.369
-115.742,29.505
-116.562,31.071
-116.614,31.124
-116.713,31.198
-116.891,31.328
-117.16,31.585
-117.241,31.291
-117.625,31.142
-117.706,31.76
-117.725,31.769
-117.973,31.26
-118.146,31.84
-118.149,32.113
-118.111,32.111
-117.815,32.074
-118.23,31.888
-117.187,31.828
-118.076,31.931
-118.279,31.843
-118.472,31.74
-117.852,31.4
-118.002,31.376
-118.351,31.99
-118.379,31.843
-118.366,31.944
-118.215,31.222
-118.212,31.679
-118.198,31.894
-117.848,31.83
-117.326,32.034
-117.896,32.177
-117.863,32.175
-118.054,32.379
-118.42,32.535
-117.932,32.2
-117.871,32.239
-117.816,32.317
-118.066,32.332
-118.281,32.829
-118.126,32.686
-117.03,33.055
-117.377,32.513
-118.2,32.671
-118.727,32.183
-118.491,32.517
-118.606,32.519
-118.459,32.454
-120.602,34.13
-115.241,32.473
-120.577,34.103
-120.634,34.058
-121.097,33.979
-120.362,34.427
-120.048,33.515
-120.201,33.557
-120.606,34.134
-120.694,34.35
-120.896,34.169
-120.842,34.258
-120.76,34.235
-121.007,34.317
-120.932,34.282
-120.933,34.723
-121.173,34.685
-121.058,34.832
-121.222,34.813
-120.335,34.879
-121.139,34.913
-121.171,34.839
-121.041,34.642
-120.993,34.806
-120.865,34.589
-120.888,34.477
-120.869,34.187
-120.83,34.208
-120.947,34.342
-120.83,34.247
-120.944,34.271
-120.681,34.185
-120.977,34.339
-120.783,34.426
-120.877,34.41
-120.914,34.346
-120.871,34.275
-120.518,34.03
-120.846,34.323
-121.095,34.237
-120.387,33.94
-120.517,34.093
-120.64,34.065
-120.532,34.093
-120.791,34.051
-121.144,33.715
-121.194,34.181
-121.231,34.154
-121.188,34.206
-121.741,34.454
-121.616,34.932
-121.249,34.972
-120.845,34.444
-120.381,33.649
-119.743,32.94
-119.344,32.283
-119.401,32.168
-119.135,32.036
-119.259,32
-119.65,33.669
-119.168,32.329
-118.453,31.223
-118.43,31.337
-118.054,31.074
-118.049,31.06
-115.637,29.464
-115.65,29.458
-115.492,29.558
-115.209,29.243
-115.333,29.516
-116.113,29.711
-115.973,29.126
-115.689,29.422
-115.674,29.418
-115.645,29.43
-115.238,29.234
-115.644,29.585
-115.644,29.428
-115.825,29.173
-115.449,28.652
-115.618,28.65
-115.41,28.658
-115.495,28.633
-115.599,28.633
-115.443,28.628
-115.342,28.523
-115.408,28.237
-115.5,28.359
-115.452,28.233
-116.141,28.377
-114.68,27.268
-115.274,28.29
-115.935,28.006
-115.763,28.28
-115.123,28.088
-115.462,28.172
-115.136,28.183
-115.565,28.204
-115.69,28.202
-115.292,28.376
-115.389,28.5
-115.403,28.361
-115.05,28.407
-115.289,28.546
-115.226,28.524
-115.324,28.39
-115.398,28.218
-115.379,28.25
-115.372,28.253
-115.507,28.282
-115.41,27.836
-115.39,28.052
-115.527,28.181
-115.453,28.229
-115.134,28.375
-115.392,28.234
-115.667,28.174
-115.744,28.006
-115.508,28.156
-115.477,28.194
-115.125,28.054
-115.722,27.976
-115.543,28.196
-115.546,28.193
-115.583,28.156
-115.506,28.186
-115.585,28.186
-115.594,28.566
-115.34,28.246
-115.528,27.98
-115.519,28.292
-115.454,28.2
-115.466,28.24
-115.415,28.668
-115.31,28.43
-115.465,28.383
-115.308,28.103
-115.221,28.318
-115.032,28.334
-115.397,28.391
-115.288,28.263
-114.541,28.784
-115.414,28.34
-115.445,28.382
-115.583,28.262
-115.428,28.22
-115.541,28.152
-115.613,28.344
-115.575,28.381
-115.636,28.296
-115.657,28.397
-115.739,28.322
-115.752,28.334
-116.039,28.092
-115.346,28.052
-115.723,28.295
-115.722,28.31
-115.722,28.299
-115.638,28.343
-115.762,28.322
-115.591,28.484
-115.764,28.423
-115.631,28.397
-115.711,28.31
-115.583,28.38
-115.668,28.334
-115.751,28.315
-115.174,28.729
-115.424,28.602
-115.582,28.583
-115.6,28.496
-115.566,28.289
-118.175,29.281
-118.15,29.265
-118.064,29.236
-118.023,29.126
-118.163,29.288
-118.712,29.861
-118.739,30.095
-119.432,30.082
-119.464,27.545
-119.045,26.575
-118.785,25.747
-117.389,23.375
-116.062,22.548
-116.175,22.527
-115.716,21.799
-114.943,20.454
-114.924,20.21
-114.585,18.975
-115.2,18.61
-114.634,18.729
-114.585,18.837
-114.623,18.814
-114.561,18.77
-114.418,19.463
-114.307,19.534
-114.456,18.972
-114.732,19.598
-114.466,19.845
-115.155,20.17
-116.136,21.998
-117.735,23.525
-118.491,24.177
-118.57,24.178
-121.418,27.219
-122.375,28.695
-122.506,28.767
-122.621,30.507
-123.984,30.861
-127.139,35.176
-131.199,38.442
-132.453,39.813
-132.825,40.154
-137.149,41.903
-137.98,42.039
-138.012,42.044
-141.834,42.835
-137.855,41.469
-137.72,41.52
-136.86,40.686
-136.694,40.604
-136.731,40.56
-136.791,40.564
-137.396,40.154
-137.453,40.171
-137.551,40.268
-137.362,41.247
-137.406,41.34
-137.381,41.354
-137.41,41.361
-134.442,41.861
-133.974,41.755
-132.272,41.159
-130.353,40.097
-128.82,39.904
-127.232,39.203
-118.469,31.22
-117.896,30.842
-115.82,29.639
-115.5,29.256
-115.47,29.201
-115.354,28.934
-114.85,29.358
-115.11,28.832
-115.31,28.76
-114.922,28.56
-114.913,28.558
-115.076,28.555
-115.221,29.046
-115.231,28.976
-115.126,28.968
-115.54,29.268
-115.521,29.278
-116.042,30.484
-117.935,32.29
-117.567,33.259
-116.95,32.13
-117.124,32.239
-117.113,32.139
-117.495,32.114
-117.628,32.173
-117.364,32.248
-117.223,32.233
-117.17,32.232
-117.105,32.26
-120.794,34.119
-120.84,34.104
-121.329,34.207
-120.606,34.198
-120.967,33.934
-121.036,34.245
-120.699,33.912
-120.734,34.006
-120.792,34.042
-119.75,34.416
-120.692,34.17
-120.422,34.224
-121.142,34.382
-120.921,34.162
-120.981,34.251
-120.923,34.25
-121.016,34.29
-120.242,34.074
-121.435,34.346
-121.325,34.566
-121.477,34.494
-121.406,35.196
-123.88,35.471
-121.975,35.4
-122.094,35.221
-122.118,35.596
-122.522,35.664
-122.645,35.94
-122.995,36.062
-123.42,36.295
-123.651,36.795
-123.692,36.969
-123.9,37.335
-124.049,37.443
-124.203,37.643
-124.273,37.613
-125.467,38.038
-124.476,37.996
-124.78,38.076
-125.385,38.385
-125.265,38.446
-125.36,38.667
-125.569,38.943
-125.186,38.582
-125.479,39.09
-125.497,39.396
-126.349,39.279
-126.4,39.229
-126.639,38.97
-128.064,39.19
-128.612,39.668
-129.209,39.808
-129.149,39.792
-130.264,40.273
-130.73,41.073
-131.149,41.146
-131.408,41.609
-131.608,41.958
-132.216,42.518
-132.555,42.667
-132.303,42.906
-132.768,43.842
-132.836,44.285
-133.508,44.584
-133.202,44.724
-133.103,45.174
-133.052,45.588
-132.54,46.032
-132.606,46.037
-130.715,46.086
-131.689,47.736
-132.683,47.693
-134.998,47.998
-133.854,49.324
-120.699,34
-120.007,33.355
-111.972,23.072
-108.741,21.799
-98.437,10.613
-98.575,9.109
-98.633,9.013
-96.739,10.37
-95.439,10.679
-95.356,11.784
-95.352,11.865
-94.52,11.638
-95.224,11.482
-92.916,12.474
-92.548,12.077
-91.998,12.124
-92.253,12.283
-92.612,12.108
-95.258,13.46
-95.591,13.592
-106.23,19.348
-108.134,21.189
-108.242,21.252
-108.029,21.357
-107.938,21.415
-120.501,34.069
-120.719,34.065
-120.211,34.334
-120.619,34.14
-120.504,34.122
-121.947,35.402
-114.652,41.168
-124.392,41.988
-124.415,41.963
-124.413,41.957
-124.211,41.998
-124.492,42.352
-124.425,41.924
-124.41,42.039
-123.952,41.926
-124.411,41.928
-124.049,42.127
-124.342,41.994
-124.848,41.921
-124.326,41.888
-124.303,42.158
-123.466,41.614
-124.501,41.784
-124.462,41.845
-124.445,41.809
-124.48,41.852
-124.43,41.418
-124.049,41.65
-124.573,41.382
-124.624,41.341
-124.246,41.263
-124.489,41.431
-124.422,41.741
-124.372,41.75
-124.462,41.84
-124.548,41.356
-124.472,41.398
-124.448,41.415
-124.524,41.535
-124.435,41.36
-124.455,41.387
-124.404,41.462
-124.488,41.354
-124.453,41.367
-124.5,41.364
-124.462,41.321
-124.486,41.313
-124.565,40.846
-124.639,41.127
-124.577,41.467
-124.483,41.416
-124.411,41.423
-124.619,41.408
-124.568,41.445
-124.96,39.853
-124.295,39.49
-120.908,33.472
-120.653,33.368
-119.986,32.312
-117.319,29.609
-117.225,29.513
-117.105,29.287
-116.684,28.792
-114.207,27.555
-114.623,26.548
-114.107,26.176
-113.168,24.893
-112.876,24.641
-111.842,23.867
-111.907,23.88
-111.613,23.973
-111.377,23.234
-110.962,22.182
-110.179,21.547
-110.4,21.52
-110.022,21.454
-110.11,21.324
-109.318,21.234
-109.701,21.249
-110.116,21.398
-116.848,31.625
-116.849,31.64
-116.876,31.606
-116.749,31.564
-113.27,25.28
-112.715,24.007
-112.949,23.4
-112.655,23.277
-112.651,23.279
-112.755,23.745
-112.768,23.737
-112.864,23.873
-112.901,23.599
-112.626,23.579
-112.514,23.454
-112.527,23.47
-112.883,23.174
-112.154,23.522
-112.03,23.592
-111.848,23.652
-111.746,23.095
-110.243,23.175
-109.618,22.852
-108.98,23.21
-108.854,23.196
-108.173,23.232
-108.437,23.458
-108.443,23.952
-108.729,24.585
-109.212,24.979
-109.067,24.941
-109.474,25.222
-109.451,25.227
-109.486,25.291
-109.5,25.281
-110.284,25.74
-110.577,26.086
-110.913,26.343
-111.068,26.747
-111.209,27.099
-111.415,27.577
-111.458,27.532
-111.432,27.553
-111.602,27.756
-111.771,27.876
-111.788,27.88
-111.164,27.972
-112.016,27.841
-111.962,27.807
-111.795,27.989
-112.761,28.247
-112.709,28.418
-112.911,28.685
-112.767,28.974
-112.514,28.813
-112.301,28.272
-112.309,27.994
-111.978,27.606
-111.926,27.597
-111.958,27.584
-111.566,27.202
-111.564,27.094
-111.632,27.168
-111.672,27.17
-111.21,27.105
-111.259,27.093
-111.249,27.104
-110.975,27.177
-110.852,27.12
-111.432,27.575
-111.708,27.432
-111.68,27.423
-111.432,27.072
-111.087,27.226
-110.943,27.394
-110.866,27.065
-110.829,26.737
-110.672,26.238
-110.639,26.156
-110.158,25.172
-110.131,25.169
-109.518,24.74
-108.888,24.125
-109.009,23.755
-108.987,23.514
-109.095,23.432
-108.706,22.831
-108.43,23.619
-108.467,23.782
-108.667,24.244
-108.739,24.432
-108.817,24.772
-109.009,24.742
-109.13,25.092
-111.425,27.532
-111.404,27.726
-112.035,28.264
-113.355,29.593
-114.206,31.013
-114.081,30.364
-113.399,30.125
-112.884,29.023
-113.052,29.027
-113.041,28.986
-112.809,28.989
-112.847,28.914
-112.872,28.794
-111.908,27.554
-112.148,27.537
-112.127,27.346
-112.179,27.329
-110.993,25.96
-110.899,25.599
-110.702,25.622
-110.657,25.127
-110.682,25.868
-110.858,25.909
-110.815,25.919
-111.208,26.013
-110.953,25.874
-111.383,26.182
-111.1,26.001
-110.834,25.757
-110.88,25.307
-110.356,24.58
-110.77,26.643
-111.81,27.02
-112.019,27.034
