reclon,reclat
-124.274,41.125
-124.489,41.182
-124.227,41.322
-124.347,41.13
-124.288,41.233
-124.197,41.147
-124.413,40.952
-124.371,40.944
-124.346,40.975
-124.797,41.076
-124.338,41.214
-124.245,41.084
-124.285,41.069
-124.437,41.453
-124.499,41.472
-124.562,41.505
-124.533,41.483
-124.452,41.496
-124.454,41.642
-124.49,41.815
-124.465,41.904
-124.495,42.308
-124.358,42.327
-124.774,42.539
-124.718,42.437
-124.636,42.61
-124.757,43.037
-124.622,43.278
-124.595,43.271
-157.11,49.331
-124.608,43.239
-124.481,42.655
-124.772,42.849
-124.514,42.569
-124.542,42.519
-124.497,42.524
-124.488,42.501
-124.506,42.473
-124.499,42.584
-124.456,42.559
-124.494,42.593
-124.56,42.525
-124.598,42.49
-124.129,42.43
-124.504,41.867
-123.211,42.552
-123.374,41.396
-123.994,41.621
-124.462,40.769
-124.459,40.771
-124.562,40.794
-124.602,40.745
-124.475,40.76
-124.275,40.732
-124.113,40.479
-124.307,40.975
-124.307,41.057
-124.125,41.202
-124.197,41.11
-124.295,41.137
-124.349,41.21
-125.125,41.364
-124.678,41.511
-124.367,41.652
-124.234,41.689
-124.373,41.547
-124.546,41.587
-124.475,41.372
-124.263,41.175
-124.223,41.062
-124.275,41.161
-124.417,41.077
-124.342,40.87
-124.356,41.063
-124.29,41.125
-124.33,41.003
-124.196,41.124
-124.394,40.86
-124.407,40.861
-124.419,41.049
-124.215,40.925
-124.765,40.61
-124.917,40.465
-124.438,40.367
-124.025,39.766
-123.886,39.266
-123.94,39.146
-123.931,39.388
-123.913,39.338
-123.979,39.532
-123.924,39.525
-123.74,39.471
-123.879,39.527
-123.944,39.535
-123.899,39.492
-123.988,39.506
-123.86,39.525
-123.952,39.494
-123.945,39.605
-123.754,39.75
-124.093,39.895
-124.174,39.946
-124.106,39.973
-124.113,40.032
-124.2,39.962
-124.138,39.876
-124.272,39.921
-124.112,39.966
-124.188,39.995
-124.131,40.017
-124.236,40.132
-124.393,40.151
-124.516,40.206
-124.371,40.234
-124.374,40.238
-124.609,40.173
-123.985,39.138
-121.853,35.438
-121.06,33.501
-120.566,33.077
-119.444,32.467
-119.085,32.05
-118.73,31.83
-118.605,30.589
-119.105,29.492
-119.143,29.406
-120.155,28.726
-120.344,28.686
-120.674,28.71
-121.218,28.644
-121.907,36.611
-122,36.362
-122.677,36.045
-122.535,35.575
-122.96,35.988
-122.809,36.19
-122.751,36.123
-122.515,36.109
-122.698,36.137
-122.537,36.408
-122.583,36.264
-122.114,36.299
-121.996,36.314
-121.972,36.564
-123.012,37.699
-123.48,38.454
-123.853,39.033
-123.756,39.05
-123.974,39.22
-123.933,39.319
-123.952,39.336
-123.756,39.559
-123.955,39.487
-123.912,39.458
-123.945,39.486
-123.837,39.606
-124.254,39.895
-124.381,40.436
-124.379,40.391
-124.38,40.811
-124.031,40.717
-124.298,40.979
-124.351,40.844
-124.296,40.965
-124.554,40.564
-123.863,39.015
-124.015,38.969
-122.851,37.36
-121.9,36.01
-121.74,35.837
-120.747,34.552
-119.875,34.088
-120.403,33.958
-120.489,34.026
-120.397,34.006
-122.349,36.958
-122.31,37.01
-122.882,37.279
-123.009,37.623
-123.007,37.609
-123.361,37.748
-123.427,37.566
-123.378,38.373
-123.581,38.739
-122.771,36.78
-122.363,37.138
-121.822,36.033
-121.765,35.903
-121.211,35.733
-121.276,34.655
-121.39,34.555
-121.181,34.554
-120.682,34.018
-121.243,33.99
-122.217,34.13
-122.136,34.232
-122.207,34.348
-122.165,34.429
-122.237,34.45
-122.477,34.162
-122.099,33.137
-122.055,34.221
-122.295,34.146
-122.299,34.156
-122.35,34.137
-122.193,34.068
-122.437,33.971
-122.805,34.454
-122.233,33.993
-122.342,33.821
-122.089,33.891
-122.264,33.924
-122.177,33.919
-122.464,33.88
-122.387,33.789
-122.049,33.939
-122.006,34.279
-122.02,34.434
-122.106,34.396
-121.387,34.567
-120.964,34.913
-121.187,34.832
-121.299,35.061
-121.366,35.09
-122.072,36.648
-122.66,36.671
-122.313,36.851
-122.295,36.838
-122.589,36.931
-122.055,36.579
-121.996,36.418
-121.927,36.217
-122.036,36.228
-121.915,35.744
-122.251,35.544
-121.503,35.21
-121.315,35.259
-121.348,34.911
-121.443,34.484
-122.016,34.337
-121.227,33.788
-121.074,34.001
-121.195,34.127
-120.815,34.19
-121.98,34.099
-121.956,34.106
-121.961,34.976
-121.605,34.148
-121.81,34.113
-121.817,34.101
-122.473,34.373
-122.387,34.81
-122.554,34.842
-122.435,34.982
-122.568,35.254
-122.326,34.926
-122.616,35.185
-122.606,35.144
-122.656,35.147
-122.697,34.851
-122.334,35.535
-122.662,35.229
-122.685,35.25
-122.318,35.153
-122.544,35.42
-122.157,36.683
-122.453,35.562
-122.348,35.494
-122.231,35.371
-122.345,34.763
-122.617,35.075
-122.844,35.177
-122.847,35.231
-123.015,35.467
-123.418,35.556
-123.293,35.239
-123.379,35.411
-123.56,35.015
-124.013,34.718
-123.844,33.771
-123.911,32.942
-123.84,32.569
-123.533,33.213
-124.169,33.35
-122.073,34.677
-122.629,34.26
-122.131,34.723
-122.671,34.505
-121.975,34.549
-122.275,34.614
-122.375,34.749
-122.629,34.935
-123.057,35.26
-122.563,35.198
-123.653,35.355
-122.31,35.234
-122.307,35.315
-121.931,35.357
-122.611,35.843
-120.899,35.733
-121.608,35.65
-121.692,35.519
-121.493,35.751
-121.366,35.705
-121.454,35.35
-121.329,34.805
-121.486,34.699
-121.438,34.638
-121.568,34.866
-121.899,34.641
-121.73,34.82
-122.149,35.962
-122.133,35.967
-122.21,35.994
-122.744,35.84
-122.606,35.739
-122.64,35.71
-122.595,35.466
-122.53,35.462
-122.452,35.893
-122.467,35.958
-122.444,35.955
-122.168,35.971
-121.977,36.057
-122.276,36.213
-122.374,36.315
-122.475,36.372
-122.649,37.302
-123.02,37.693
-123.137,37.693
-124.198,39.939
-124.176,39.997
-124.148,40.053
-123.173,39.633
-124.017,39.215
-124.059,39.874
-124.347,39.932
-124.088,39.844
-123.996,39.719
-123.986,39.696
-124.192,39.661
-123.83,38.723
-123.252,38.544
-123.366,37.816
-124.053,37.286
-124.042,37.14
-124.098,37.172
-123.997,37.223
-124.378,37.059
-124.354,37.029
-124.081,35.439
-123.738,35.021
-124.328,35.188
-123.759,34.716
-123.927,34.985
-123.626,34.69
-123.674,34.683
-124.092,35.087
-123.691,34.662
-123.285,34.686
-123.483,34.661
-123.818,35.408
-123.3,34.831
-123.295,34.648
-123.259,34.682
-123.16,34.702
-123.09,34.687
-123.218,34.633
-123.193,34.636
-123.222,34.645
-123.439,34.706
-123.107,34.73
-123.1,34.716
-122.992,34.661
-122.363,34.78
-123.033,34.799
-122.563,34.726
-122.805,34.836
-123,34.723
-122.728,34.551
-123.117,34.331
-123.363,34.238
-123.261,34.263
-123.225,34.22
-123.314,34.294
-123.24,34.226
-123.223,34.255
-123.185,34.512
-123.503,34.584
-123.174,34.278
-123.223,34.327
-123.209,34.313
-123.105,34.404
-123.206,34.427
-123.037,34.342
-122.986,34.281
-123.242,34.389
-123.362,34.411
-123.219,34.424
-123.285,34.453
-123.245,34.567
-123.176,34.508
-123.254,34.467
-123.271,34.468
-123.219,34.265
-123.306,34.456
-123.075,34.372
-122.932,34.347
-123.24,34.189
-123.086,34.294
-123.142,34.343
-122.986,34.49
-123.367,34.785
-122.753,34.62
-122.682,34.641
-122.574,34.67
-123.267,34.736
-122.581,34.693
-122.622,34.736
-122.685,34.782
-122.864,34.842
-123.123,35.136
-123.003,35.28
-122.032,36.657
-121.947,36.707
-122.406,36.715
-121.766,36.809
-122.104,36.974
-122.074,36.826
-122.076,36.599
-121.823,35.754
-120.881,35.435
-121.147,35.069
-121.032,34.927
-121.036,34.688
-121.791,34.178
-121.501,34.014
-121.542,33.989
-121.026,34.262
-121.145,34.136
-121.191,34.602
-121.176,35.214
-121.52,35.295
-121.619,35.598
-121.672,35.892
-121.921,36.308
-121.985,36.411
-122.035,36.468
-122.049,36.482
-122.126,36.659
-122.013,36.651
-122.043,36.681
-121.768,35.699
-121.24,35.33
-121.271,35.304
-121.203,34.507
-121.077,34.367
-121.138,34.135
-120.994,33.834
-121.411,34.454
-121.376,34.699
-122.526,34.778
-124.543,35.532
-122.044,34.962
-122.083,35.028
-122.152,35.232
-122.067,35.276
-122.091,35.114
-121.884,35.158
-121.839,35.169
-121.862,35.164
-121.62,35.148
-121.799,35.1
-121.831,35.109
-121.822,35.123
-121.929,34.985
-121.746,34.738
-121.894,34.733
-121.789,34.712
-121.548,34.615
-121.547,34.62
-121.234,34.57
-121.321,35.071
-121.144,34.803
-120.864,34.511
-121.514,34.128
-121.439,34.074
-121.498,34.085
-121.462,34.117
-121.488,34.028
-121.394,34.041
-121.597,34.202
-121.554,34.136
-121.34,33.975
-121.248,34.233
-121.508,34.183
-121.516,34.202
-121.457,34.158
-121.491,34.18
-121.339,34.156
-121.326,34.147
-121.485,34.23
-121.405,34.142
-121.564,34.709
-121.401,34.185
-121.433,34.102
-121.505,33.952
-121.62,33.921
-121.578,33.934
-121.69,34.084
-121.763,34.003
-121.687,34.214
-121.809,34.094
-121.74,34.138
-121.747,34.244
-121.762,34.177
-121.702,34.294
-121.633,34.142
-121.733,34.067
-121.919,34.066
-121.652,34.03
-121.589,34.031
-121.675,34.007
-121.794,33.912
-121.549,33.951
-121.716,33.913
-121.714,33.968
-121.755,33.961
-121.689,33.947
-121.658,33.919
-121.775,33.902
-121.882,33.875
-121.724,33.947
-121.744,33.861
-121.933,33.875
-121.915,33.924
-121.938,34.004
-121.85,34.013
-121.769,34.131
-121.791,34.008
-121.852,34.044
-121.826,34.11
-121.86,34.074
-121.781,34.04
-121.856,34.054
-121.865,34.084
-121.879,34.05
-121.936,34.292
-121.774,34.145
-121.81,34.152
-121.74,34.16
-121.817,34.105
-121.447,34.012
-121.58,33.645
-120.922,31.76
-120.862,31.504
-120.074,30.52
-119.048,29.315
-118.373,28.83
-117.933,28.622
-116.717,27.86
-115.764,27.209
-115.344,26.834
-114.072,25.803
-114.006,25.637
-113.25,24.939
-113.149,24.849
-111.388,23.276
-109.876,20.942
-109.34,20.698
-109.172,20.502
-108.75,20.376
-108.828,20.256
-107.6,19.606
-105.495,18.259
-102.903,16.701
-101.451,15.627
-101.132,15.427
-100.033,14.662
-99.821,14.298
-98.624,12.856
-97.715,11.328
-97.495,10.787
-96.219,10.522
-95.089,10.071
-94.253,9.915
-94.334,10.05
-94.078,9.533
-93.246,9.622
-92.973,9.798
-93.05,9.853
-93.131,9.881
-93.358,10.325
-93.358,10.066
-93.241,9.995
-93.218,9.867
-94.371,10.354
-93.596,9.75
-93.817,9.752
-93.978,9.788
-93.916,9.655
-93.938,9.78
-94.241,9.646
-94.199,9.585
-95.908,9.993
-94.502,10.097
-94.561,10.097
-94.558,10.29
-94.755,9.825
-94.604,10.114
-94.704,9.765
-94.897,9.842
-94.923,9.749
-94.781,9.691
-94.732,9.595
-94.75,9.494
-94.957,9.438
-94.937,9.557
-95.009,9.404
-93.604,8.445
-94.717,8.941
-94.815,8.998
-94.996,8.972
-94.542,8.564
-94.921,8.775
-94.773,8.544
-95.139,8.658
-95.388,8.708
-96.561,9.086
-94.125,9.277
-93.737,9.042
-93.795,8.992
-93.741,8.938
-93.638,8.892
-93.437,9.002
-94.017,8.764
-93.683,8.805
-93.318,8.997
-93.919,8.59
-93.795,8.786
-93.463,8.966
-93.333,8.812
-92.486,8.991
-93.359,8.798
-93.097,8.811
-93.352,8.883
-93.095,8.576
-92.989,8.535
-93.257,8.367
-93.337,8.468
-93.246,8.367
-93.381,8.428
-93.494,8.424
-93.355,8.377
-93.467,8.227
-93.648,8.602
-93.891,8.791
-93.798,8.725
-93.465,8.883
-93.69,8.907
-93.597,8.943
-93.329,8.913
-93.525,8.969
-93.394,8.974
-93.765,9.373
-93.622,9.331
-93.654,9.239
-93.937,9.011
-94.252,9.26
-94.225,9.324
-93.762,9.405
-94.203,9.416
-94.399,9.32
-95.266,11.426
-95.314,11.461
-95.269,11.551
-95.319,11.539
-95.368,11.634
-95.264,11.601
-95.322,11.643
-95.494,11.8
-95.277,11.867
-95.444,12.028
-95.183,11.932
-95.385,11.992
-94.997,11.984
-95.509,11.471
-95.378,11.888
-95.198,11.977
-95.431,11.805
-97.367,13.223
-97.904,13.62
-99.423,14.998
-99.608,15.132
-99.908,15.276
-101.45,16.48
-108.934,21.919
-108.965,21.896
-112.121,24.24
-112.587,24.512
-112.347,25.744
-112.61,25.824
-113.011,25.816
-116.393,28.827
-113.005,26.18
-113.172,23.41
-113.109,26.121
-121.919,36.786
-122.482,37.348
-122.791,37.668
-123.367,38.166
-124.013,38.463
-123.285,37.763
-123.324,37.583
-122.929,36.576
-123.137,36.66
-122.199,36.364
-123.278,38.087
-123.369,38.077
-123.888,37.304
-123.852,37.306
-124.046,36.762
-124.372,36.583
-123.693,36.536
-123.425,36.193
-122.95,36.296
-122.831,36.325
-122.633,36.402
-122.388,36.327
-122.547,36.412
-122.564,36.423
-122.4,36.483
-122.008,36.786
-122.016,36.713
-122.265,36.931
-122.235,36.936
-123.169,37.271
-123.169,37.3
-123.226,37.305
-123.777,37.263
-122.976,37.291
-123.057,37.33
-123.054,37.264
-122.969,37.653
-122.843,37.666
-123.312,37.866
-123.439,37.973
-124.257,38.178
-123.606,38.345
-123.637,38.109
-123.988,38.434
-123.588,38.312
-123.471,38.266
-123.433,38.049
-123.569,37.323
-123.256,37.369
-123.623,37.16
-123.84,35.938
-123.775,35.654
-122.997,35.171
-123.491,35.184
-122.356,34.751
-122.383,34.753
-122.149,33.957
-121.961,33.81
-121.517,33.63
-121.156,33.153
-121.154,33.143
-121.083,33.035
-120.627,33.424
-120.194,33.663
-120.378,33.619
-120.684,34.403
-121.279,34.338
-120.891,34.787
-121.124,35.367
-121.436,35.797
-121.329,35.76
-121.497,35.702
-121.963,36.377
-121.969,36.382
-122.304,36.707
-122.498,37.108
-122.626,37.287
-122.972,37.65
-123.785,38.55
-123.706,38.625
-123.769,38.948
-124.109,39.853
-124.094,39.86
-124.246,39.907
-124.122,40.025
-124.503,40.683
-125.119,40.815
-124.214,41.058
-124.353,41.287
-124.248,41.272
-124.332,41.549
-124.263,41.441
-124.393,41.852
-124.443,41.893
-124.424,41.856
-124.34,41.806
-124.796,43.057
-124.294,43.161
-125.098,43.449
-125.179,44.341
-124.781,44.284
-125.067,44.442
-124.342,44.892
-124.136,44.832
-123.799,45.317
-124.232,45.241
-124.239,45.571
-124.396,43.28
-124.478,42.592
-124.582,42.733
-124.638,42.749
-124.194,41.657
-124.477,42.234
-124.572,42.135
-124.443,41.813
-124.317,41.607
-124.384,41.066
-124.847,40.9
-124.491,40.729
-124.511,40.62
-124.685,40.656
-124.541,40.576
-124.421,40.412
-121.983,36.386
-122.003,36.448
-122.008,36.469
-122.019,36.408
-122.005,36.617
-122.355,36.281
-122.06,36.28
-121.971,36.427
-121.949,36.448
-122.043,36.242
-121.926,36.256
-121.913,35.802
-121.879,35.77
-121.923,35.852
-121.921,35.832
-121.878,35.828
-122.456,36.016
-122.051,35.872
-121.973,35.911
-121.966,35.855
-121.816,35.896
-121.543,35.762
-121.797,36.128
-121.842,35.391
-121.429,34.57
-121.301,34.522
-120.676,34.213
-119.953,33.831
-119.896,33.724
-118.678,33.23
-117.822,33.182
-117.079,32.185
-116.751,31.186
-116.608,31.137
-116.46,31.308
-116.634,31.071
-117.392,31.309
-116.458,31.26
-116.583,31.256
-116.565,31.224
-116.655,31.292
-116.704,31.315
-116.738,31.313
-116.736,31.358
-116.628,31.247
-116.594,31.055
-116.63,31.253
-116.734,31.372
-116.782,31.479
-116.743,31.345
-116.669,31.498
-116.819,31.508
-116.883,31.526
-116.654,31.451
-116.763,31.464
-116.798,31.551
-116.764,31.546
-116.811,31.587
-116.823,31.534
-116.907,31.634
-116.796,31.572
-116.947,31.701
-116.805,31.407
-116.383,31.471
-116.652,31.518
-116.755,31.462
-116.711,31.513
-116.759,31.544
-116.752,31.531
-116.743,31.48
-116.716,31.536
-116.541,31.434
-116.821,31.359
-116.786,31.337
-116.744,31.294
-116.624,31.444
-116.725,31.366
-116.848,31.354
-116.777,31.405
-116.825,31.471
-116.806,31.424
-116.789,31.39
-116.783,31.416
-116.831,31.361
-116.761,31.327
-116.787,31.368
-116.787,31.371
-116.772,31.39
-116.74,31.402
-116.871,31.446
-116.803,31.456
-116.841,31.395
-116.721,31.449
-116.809,31.492
-116.903,31.493
-116.718,31.466
-116.646,31.494
-117.008,31.461
-116.774,31.375
-116.796,31.437
-116.795,31.349
-116.749,31.431
-116.789,31.428
-116.708,31.46
-116.782,31.418
-116.793,31.371
-116.923,31.499
-116.68,31.414
-116.746,31.37
-116.738,31.526
-116.755,31.39
-116.753,31.286
-116.747,31.339
-116.833,31.414
-116.723,31.362
-116.766,31.36
-116.978,31.308
-116.815,31.388
-116.765,31.398
-116.951,31.346
-116.738,31.416
-115.88,31.253
-116.789,31.562
-116.78,31.442
-116.784,31.474
-116.839,31.459
-116.804,31.506
-116.75,31.45
-116.786,31.48
-116.978,31.445
-116.829,31.434
-116.852,31.444
-116.93,31.513
-116.909,31.472
-117.069,31.487
-116.792,31.458
-116.723,31.511
-116.77,31.5
-116.857,31.504
-116.798,31.444
-116.747,31.456
-116.738,31.446
-116.814,31.472
-116.772,31.321
-116.837,31.367
-116.8,31.442
-116.771,31.411
-116.882,31.395
-116.79,31.445
-116.812,31.405
-116.67,31.367
-116.981,31.348
-116.886,31.338
-116.755,31.285
-116.289,31.285
-115.862,31.102
-116.805,31.215
-116.815,31.286
-117.07,31.213
-116.776,31.306
-116.84,31.378
-116.555,31.407
-116.914,31.301
-116.769,31.321
-116.743,31.136
-116.674,31.329
-116.754,31.48
-116.652,31.248
-116.53,31.168
-116.746,31.329
-116.623,31.122
-116.59,31.149
-116.409,31.135
-116.672,31.195
-116.643,31.157
-116.613,31.176
-116.673,31.229
-116.563,31.143
-116.625,31.192
-116.667,31.235
-116.322,31.306
-116.726,31.264
-116.593,31.167
-116.619,31.078
-116.766,31.358
-116.495,31.593
-116.82,31.569
-116.92,31.614
-116.924,31.465
-116.861,31.669
-116.858,31.574
-116.863,31.551
-116.993,31.754
-116.831,31.661
-116.869,31.671
-116.943,31.621
-117.093,31.534
-116.911,31.635
-116.909,31.613
-116.84,31.632
-116.802,31.682
-116.769,31.6
-116.891,31.613
-116.942,31.619
-116.841,31.618
-116.799,31.659
-116.815,31.646
-116.685,31.654
-116.715,31.63
-116.828,31.633
-116.809,31.653
-116.812,31.622
-116.813,31.738
-116.725,31.639
-116.808,31.681
-116.873,31.651
-116.674,31.544
-116.782,31.578
-116.868,31.8
-116.806,31.686
-116.625,31.569
-116.94,31.681
-116.827,31.603
-117.128,31.569
-116.83,31.708
-116.892,31.602
-116.841,31.626
-116.941,31.724
-116.859,31.617
-116.858,31.637
-116.743,31.696
-116.877,31.652
-116.649,31.707
-117.014,31.826
-116.928,31.745
-116.827,31.626
-116.857,31.706
-116.842,31.713
-116.843,31.858
-116.928,31.903
-116.826,31.803
-117.995,31.522
-118.51,31.794
-118.553,31.747
-118.69,31.84
-119.062,32.178
-120.721,32.483
-122.489,34.083
-123.324,34.34
-123.375,34.326
-131.698,34.173
-125.692,35.615
-127.69,39.176
-127.915,39.259
-128.438,39.547
-134.198,35.618
-135.244,33.387
-136.068,33.763
-136.101,33.746
-135.74,31.372
-134.584,30.594
-134.597,30.552
-134.477,30.231
-134.387,29.045
-134.885,27.37
-133.91,24.554
-133.833,24.33
-133.742,23.169
-133.692,23.097
-131.156,20.361
-131.053,20.158
-130.78,19.926
-129.084,20.277
-130.449,19.098
-130.379,19.002
-129.906,17.88
-128.901,16.76
-128.745,15.758
-128.709,15.505
-128.63,15.426
-127.408,14.326
-125.12,13.667
-123.352,11.6
-120.182,6.519
-106.205,6.339
-103.072,7.853
-103.087,7.821
-102.487,8.661
-102.232,8.463
-102.297,9.164
-101.52,9.014
-101.512,9.041
-101.167,9.092
-121.779,36.534
-122.275,37.175
-123.264,38.574
-124.073,40.847
-124,41.277
-123.576,40.52
-124.009,41.135
-124.025,41.056
-124.31,40.277
-123.378,37.456
-123.234,36.832
-123.27,36.761
-123.356,36.869
-122.973,36.206
-122.151,36.211
-122.31,36.638
-122.122,35.921
-121.892,35.824
-122.046,35.532
-121.803,35.186
-121.98,34.525
-122.02,34.548
-121.761,34.176
-121.712,34.168
-121.513,34.959
-121.797,34.728
-122.26,35.11
-121.742,34.49
-121.29,34.104
-121.907,34.208
-121.385,34.049
-121.194,33.972
-116.542,31.1
-115.822,29.621
-115.58,29.281
-116.697,29.582
-121.833,36.076
-123.113,36.055
-122.065,36.408
-121.977,36.296
-121.942,36.32
-122.04,35.893
-120.452,33.966
-119.916,33.313
-120.273,33.931
-120.93,34.449
-120.963,34.53
-122.163,36.25
-122.126,36.078
-121.99,36.099
-122.879,35.805
-122.658,36.408
-122.074,35.61
-121.707,35.566
-122.123,35.577
-120.364,34.942
-121.117,35.362
-120.91,35.221
-120.47,33.733
-119.489,33.328
-119.039,33.578
-119.423,33.678
-119.406,33.552
-119.458,33.636
-119.532,33.642
-119.551,33.635
-119.63,33.634
-119.38,33.602
-119.531,33.569
-119.38,33.589
-119.372,33.569
-119.287,34.046
-119.335,33.61
-119.423,33.587
-119.456,33.671
-119.406,33.672
-119.299,33.629
-119.298,33.582
-119.283,33.591
-119.323,33.67
-119.26,33.559
-119.35,33.53
-119.544,33.364
-118.839,33.289
-118.941,33.264
-118.443,33.359
-118.858,33.262
-119.028,33.23
-119.318,33.059
-119.292,33.136
-119.631,33.075
-119.801,33.134
-119.712,32.976
-119.605,33.011
-119.762,32.677
-120.08,33.06
-119.681,33.054
-119.172,32.631
-119.399,32.477
-119.588,32.633
-118.992,32.148
-118.985,32.406
-119.141,32.38
-118.925,32.358
-118.995,32.448
-118.901,32.414
-119.121,32.511
-118.939,32.391
-119.102,32.54
-117.805,32.653
-117.444,32.567
-121.91,36.24
-121.649,36.424
-122.497,37.39
-122.975,37.473
-121.562,35.582
-121.637,35.539
-121.609,35.5
-121.621,35.616
-121.694,35.74
-121.751,35.895
-121.546,35.681
-121.653,35.665
-121.813,35.604
-121.921,35.673
-121.516,35.44
-121.439,35.822
-121.508,35.81
-122.028,35.858
-122.106,35.865
-121.962,35.715
-122.111,35.798
-122.501,35.966
-122.809,36.091
-122.832,36.162
-122.647,36.228
-122.85,36.23
-122.996,36.009
-122.815,35.911
-122.623,35.748
-122.178,35.758
-121.719,35.658
-121.894,35.691
-121.769,35.645
-121.71,35.68
-121.788,35.628
-121.678,35.436
-121.391,35.208
-121.477,35.118
-121.589,34.985
-121.564,35.06
-121.534,35.059
-121.521,35.06
-121.286,34.946
-121.181,34.91
-121.507,34.954
-121.393,34.886
-121.031,34.693
-121.078,34.781
-121.897,35.49
-122.359,35.699
-122.375,35.786
-122.334,35.694
-123.212,36.088
-123.143,36.073
-122.899,36.186
-122.58,36.052
-122.344,36.168
-122.381,36.127
-121.963,36.053
-122.366,36.235
-121.561,35.965
-121.903,35.946
-121.76,36.03
-122.036,36.051
-121.902,35.961
-121.883,35.921
-122.406,36.051
-122.152,35.982
-122.199,36.189
-121.898,36.591
-122.118,36.574
-123.042,37.021
-123.12,37.088
-122.665,36.578
-122.55,36.549
-122.72,36.513
-122.32,36.387
-122.475,36.693
-122.6,37.254
-122.773,37.516
-122.979,37.92
-123.693,38.197
-124.032,38.775
-123.275,38.679
-123.592,38.83
-123.97,39.585
-123.556,39.698
-123.785,39.523
-124.187,40.034
-124.207,40.075
-124.584,40.48
-124.422,40.346
-124.415,40.312
-124.354,40.163
-124.335,40.157
-124.295,40.197
-124.337,40.22
-124.285,40.174
-124.441,40.336
-124.66,40.307
-124.772,40.376
-124.839,40.398
-124.967,40.475
-124.849,40.413
-125.309,40.568
-125.38,40.559
-125.785,40.818
-125.717,40.892
-125.541,41.013
-125.641,41.093
-125.596,41.012
-125.535,41.179
-125.325,41.231
-125.263,41.207
-125.278,41.251
-125.14,41.32
-125.264,41.224
-125.405,41.672
-125.126,41.278
-125.248,40.819
-125.196,40.78
-124.901,40.924
-124.473,40.785
-124.339,41.297
-124.307,41.057
-120.606,41.514
-124.482,41.433
-126.586,43.053
-124.638,42.005
-124.835,41.667
-125.683,41.717
-124.325,40.607
-124.472,40.688
-124.375,41.039
-123.593,40.757
-124.381,40.653
-124.473,40.543
-124.531,40.685
-124.464,40.677
-124.522,40.658
-124.443,40.631
-124.57,40.571
-121.897,37.411
-124.189,40.595
-124.398,40.562
-125.083,40.969
-124.253,41.125
-124.458,41.059
-124.346,41.069
-124.612,41.042
-124.297,40.999
-124.389,40.968
-124.4,40.965
-124.475,40.875
-124.422,40.873
-124.379,40.859
-124.412,40.847
-124.627,40.958
-124.386,40.859
-124.352,40.847
-124.307,40.826
-124.372,40.826
-124.473,40.894
-124.381,40.853
-124.474,40.845
-124.471,40.804
-124.441,40.814
-124.567,40.829
-124.292,41.156
-124.402,41.105
-124.148,41.191
-124.26,41.248
-124.452,41.478
-124.441,41.439
-124.559,41.625
-124.426,41.761
-124.169,41.868
-124.403,41.886
-124.428,41.94
-124.485,41.888
-124.638,41.849
-124.574,41.937
-124.484,41.561
-124.52,41.489
-124.33,40.97
-124.479,40.738
-124.541,40.699
-124.552,40.693
-124.463,40.684
-124.55,40.7
-124.58,40.683
-124.602,40.628
-124.656,40.443
-125.187,40.53
-124.29,40.211
-124.314,40.183
-124.365,40.227
